time,ax,ay,az,aT
38.8970,-1.6769,-0.4737,-2.1471,2.765
38.9100,-0.5920,-1.8346,-2.4317,3.103
38.9300,0.2936,-2.3849,-2.4170,3.408
38.9490,1.1691,-2.3533,-2.2713,3.473
38.9690,2.0355,-1.6892,-1.9485,3.285
39.0010,2.9227,-1.0220,-1.6175,3.493
39.0080,3.6557,-0.3521,-1.5059,3.969
39.0260,4.1162,0.2448,-1.5832,4.417
39.0460,4.2651,0.8713,-1.7699,4.699
39.0650,4.2875,1.6729,-1.7689,4.931
39.0910,4.1917,2.5449,-1.5667,5.148
39.1370,3.7786,3.7160,-1.3005,5.457
39.1370,2.9935,4.9279,-1.1384,5.877
39.1420,1.9312,5.9119,-1.2953,6.353
39.1620,0.9645,6.2616,-1.8920,6.612
39.1820,0.2214,6.0706,-2.2529,6.479
39.2010,-0.5975,6.6461,-2.4086,7.094
39.2210,-0.8704,6.6992,-2.0247,7.052
39.2430,-0.8654,6.1382,-1.5908,6.400
39.2920,-0.4261,3.8004,-1.1720,4.000
39.2930,-0.7066,1.8584,-0.3646,2.021
39.2970,-1.4727,1.1570,0.7890,2.032
39.3180,-2.2408,1.6547,1.7903,3.311
39.3360,-2.0409,2.0017,1.6728,3.312
39.3590,-0.8585,0.9894,0.5323,1.414
39.4060,-0.3807,-0.4474,-0.6367,0.866
39.4070,0.0414,-2.0632,-0.6235,2.156
39.4140,0.6973,-3.4240,0.0730,3.495
39.4330,1.4070,-4.4760,0.8528,4.769
39.4530,1.9241,-4.9629,1.3075,5.481
39.4720,2.0646,-5.0626,1.3275,5.626
39.4920,1.8213,-4.8511,1.1012,5.297
39.5140,1.3939,-4.7062,0.8702,4.985
39.5610,0.9335,-4.3333,0.9517,4.534
39.5620,0.2755,-3.5754,1.2447,3.796
39.5690,-0.3792,-2.8805,1.4261,3.236
39.5890,-1.0667,-2.2345,1.1884,2.746
39.6110,-1.8128,-1.5928,0.7833,2.537
39.6280,-2.6041,-0.7715,0.5081,2.763
39.6490,-3.4606,0.3996,0.4142,3.508
39.6950,-4.1871,1.5748,0.3538,4.487
39.6960,-4.5912,2.0265,0.3678,5.032
39.7040,-4.9445,2.3195,0.3898,5.475
39.7250,-4.7515,2.3187,0.3195,5.297
39.7440,-4.0932,1.7396,0.8459,4.527
39.7650,-3.3092,0.0391,2.0876,3.913
39.7840,-3.1307,-1.4450,3.3116,4.781
39.8250,-3.2957,-1.6963,3.9887,5.445
39.8250,-3.7605,0.2104,3.3237,5.023
39.8400,-3.7194,2.0857,1.4481,4.503
39.8600,-3.0903,2.6027,-0.3672,4.057
39.8800,-2.0261,1.3627,-1.5284,2.881
39.9010,-0.8661,-0.4270,-2.0878,2.300
39.9180,0.2427,-1.6769,-2.0753,2.679
39.9390,1.1569,-2.1790,-1.7991,3.053
39.9790,2.0103,-2.0427,-1.2797,3.139
39.9790,2.6928,-1.4573,-0.8514,3.178
39.9950,3.2880,-1.0787,-0.9197,3.581
40.0150,3.5341,-0.7490,-1.3417,3.854
40.0350,3.5251,0.0368,-1.6254,3.882
40.0540,3.5508,0.9922,-1.7376,4.076
40.0730,3.6403,2.0348,-1.6051,4.469
40.0940,3.5836,3.1780,-1.1931,4.936
40.1120,3.1913,4.6249,-0.7658,5.671
40.1320,2.5448,6.3182,-0.5886,6.837
40.1510,1.8509,7.4065,-0.6113,7.659
40.1700,1.2524,7.3998,-1.1366,7.591
40.1910,0.6511,7.0159,-1.7968,7.272
40.2310,0.0354,7.2462,-2.2369,7.584
40.2310,-0.0330,7.0952,-2.1961,7.427
40.2490,0.3067,6.3623,-2.0081,6.679
40.2680,0.6279,3.9001,-1.6154,4.268
40.2870,-0.1562,1.4347,-0.7638,1.633
40.3060,-1.1853,-0.0463,0.4612,1.273
40.3260,-1.9158,0.4706,1.5927,2.535
40.3590,-1.8479,1.2796,1.8597,2.917
40.3650,-1.0962,1.0957,1.2275,1.977
40.3830,-0.6447,0.3683,0.2980,0.800
40.4030,-0.2698,-1.5732,0.0175,1.596
40.4230,0.1793,-3.4120,0.0632,3.417
40.4420,0.6879,-4.7196,0.0658,4.770
40.4620,1.1147,-5.2714,-0.1299,5.390
40.4970,1.4813,-5.1984,-0.2994,5.414
40.5000,1.6918,-4.7090,-0.2875,5.012
40.5190,1.5923,-4.1152,-0.1086,4.414
40.5390,1.3907,-3.7184,0.3118,3.982
40.5580,0.9778,-3.1491,0.6948,3.370
40.5780,0.3240,-2.3615,0.8405,2.527
40.5980,-0.2853,-1.6524,0.8398,1.875
40.6340,-1.2367,-0.6585,0.7806,1.604
40.6360,-2.5151,0.7580,0.6820,2.714
40.6570,-3.8278,2.2424,0.5508,4.470
40.6740,-4.5593,2.7505,0.3131,5.334
40.6950,-4.8769,2.4995,0.1425,5.482
40.7140,-4.8376,2.2037,-0.0301,5.316
40.7380,-4.3219,1.4993,0.3949,4.592
40.7870,-3.5270,0.3520,1.3093,3.779
40.7870,-2.8385,-1.2515,2.4467,3.951
40.7910,-2.6798,-2.3446,3.2594,4.827
40.8100,-3.1278,-2.0010,3.3831,5.023
40.8300,-3.5533,-0.4020,2.2270,4.213
40.8490,-3.5626,1.1384,0.7776,3.820
40.8690,-2.8202,0.9624,-0.2887,2.994
40.8900,-1.6381,-0.2205,-1.0622,1.965
40.9430,-0.5280,-1.2087,-1.4840,1.985
40.9430,0.4459,-1.6899,-1.6714,2.418
40.9460,1.4003,-1.5680,-1.7041,2.706
40.9660,2.3714,-1.2709,-1.6217,3.141
40.9850,3.1636,-0.8104,-1.2717,3.505
41.0050,3.7386,-0.3994,-1.1266,3.925
41.0240,4.0925,0.0858,-1.2716,4.286
41.0760,4.2262,0.5649,-1.4066,4.490
41.0760,4.1625,1.1750,-1.3833,4.541
41.0830,3.9541,1.9617,-1.3219,4.608
41.1010,3.5454,3.0008,-1.1581,4.787
41.1210,2.6748,4.6712,-1.0194,5.479
41.1410,1.5957,6.3180,-1.0162,6.595
41.1610,0.5354,7.3046,-1.2471,7.430
41.2060,-0.0019,6.9127,-1.7818,7.139
41.2070,-0.5561,6.7319,-2.1884,7.100
41.2180,-0.9619,6.8735,-2.2432,7.294
41.2380,-0.9929,6.5418,-1.8059,6.859
41.2570,-0.7489,5.5208,-1.4622,5.760
41.2760,-0.2529,3.2179,-0.9757,3.372
41.2960,-0.5739,1.0800,-0.1420,1.231
41.3380,-1.1340,-0.1629,1.0222,1.535
41.3390,-1.3785,-0.0625,1.7352,2.217
41.3540,-1.1122,0.6511,1.2004,1.761
41.3720,-0.3923,0.5026,0.1292,0.651
41.3930,0.0741,-0.3479,-0.8158,0.890
41.4130,0.4357,-1.7370,-0.8987,2.004
41.4310,0.9067,-2.9321,-0.5900,3.125
41.4520,1.4080,-3.6903,-0.1473,3.953
41.4970,1.8236,-3.9788,0.1782,4.380
41.4970,1.9865,-4.1286,0.1272,4.583
41.5080,1.8003,-4.0150,-0.1705,4.403
41.5290,1.4134,-3.8372,-0.3355,4.103
41.5480,1.0054,-3.6722,-0.2169,3.814
41.5670,0.6131,-3.1385,0.1721,3.202
41.5870,0.1768,-2.3722,0.5918,2.451
41.6220,-0.2820,-1.7248,0.7704,1.910
41.6270,-0.9204,-1.1935,0.8746,1.743
41.6440,-1.8103,-0.4096,0.9448,2.083
41.6640,-2.7893,0.4081,0.9901,2.988
41.6840,-3.7025,1.3209,0.8997,4.033
41.7030,-4.4762,2.1325,0.9255,5.044
41.7230,-5.0217,2.8359,0.9613,5.847
41.7570,-5.1328,2.7425,0.9569,5.898
41.7600,-4.8575,1.7861,1.1978,5.312
41.7800,-4.2731,-0.3420,2.0345,4.745
41.8010,-3.9110,-2.4632,3.1487,5.593
41.8190,-3.7539,-3.2173,3.9976,6.358
41.8390,-3.9736,-1.7726,4.0051,5.914
41.8740,-4.1665,0.2211,2.7599,5.003
41.8790,-3.7496,1.1258,0.5925,3.960
41.8970,-2.7389,0.8051,-1.0907,3.056
41.9160,-1.4421,-0.5271,-2.0365,2.550
41.9350,-0.1926,-1.6054,-2.3967,2.891
41.9550,0.8927,-2.0051,-2.3878,3.243
41.9750,1.9069,-1.8839,-2.1389,3.429
42.0150,2.9987,-1.2854,-1.3754,3.541
42.0150,3.9735,-0.3456,-0.8785,4.084
42.0320,4.8426,0.1515,-0.6482,4.888
42.0520,5.1311,0.4888,-0.8807,5.229
42.0710,4.8014,0.9464,-1.2019,5.039
42.0910,4.3135,1.8264,-1.1975,4.835
42.1260,3.8482,3.0848,-1.0940,5.052
42.1310,3.1912,4.6875,-0.8331,5.732
42.1490,2.3021,6.3199,-0.6220,6.755
42.1680,1.1627,7.6438,-0.8922,7.783
42.1880,0.3350,7.4591,-1.6513,7.647
42.2080,-0.3601,6.7091,-2.1827,7.064
42.2480,-1.2121,7.1448,-2.1572,7.561
42.2480,-1.3461,7.0630,-1.5919,7.364
42.2650,-1.0786,5.9533,-0.7737,6.100
42.2840,-0.4923,2.9347,-0.4390,3.008
42.3040,-0.3894,-0.1925,-0.0839,0.442
42.3240,-0.5771,-1.6651,0.9363,1.996
42.3430,-0.8383,-0.8089,2.0466,2.355
42.3620,-1.0973,0.7666,2.4291,2.774
42.3930,-0.8219,1.1867,1.9626,2.436
42.4010,-0.6055,0.4653,0.4222,0.873
42.4200,-0.2466,-1.7621,-0.3085,1.806
42.4400,0.1209,-3.7731,-0.2694,3.785
42.4590,0.8083,-5.2434,0.1216,5.307
42.4950,1.2910,-5.4479,0.4480,5.617
42.5010,1.6025,-5.2001,0.4375,5.459
42.5170,1.7666,-4.7143,0.2639,5.041
42.5370,1.5962,-4.3185,0.2139,4.609
42.5560,1.3317,-3.9170,0.2823,4.147
42.5770,0.9007,-3.3496,0.5712,3.515
42.6190,0.3486,-2.5602,0.7975,2.704
42.6200,-0.2287,-1.7210,0.7915,1.908
42.6330,-0.9364,-0.6715,0.6859,1.341
42.6550,-1.7337,0.3990,0.5083,1.850
42.6730,-2.6123,1.5116,0.3070,3.034
42.7160,-3.4958,2.6945,0.0842,4.415
42.7160,-4.2561,3.5461,0.1196,5.541
42.7310,-4.6330,3.9738,0.1630,6.106
42.7510,-4.4616,3.4259,0.3252,5.635
42.7700,-3.6384,1.7016,0.8359,4.103
42.7910,-2.9032,-0.6695,1.8888,3.528
42.8100,-2.7757,-1.7267,2.8290,4.323
42.8520,-3.0561,-1.1320,3.1020,4.499
42.8520,-3.5453,0.7673,2.2520,4.270
42.8680,-3.4964,1.8745,0.7331,4.034
42.8850,-2.5903,1.3961,-0.7276,3.031
42.9070,-1.3394,0.0538,-1.6619,2.135
42.9250,0.0139,-1.3759,-1.8440,2.301
42.9450,1.1550,-2.0414,-1.7776,2.943
42.9640,1.9802,-2.0794,-1.4473,3.216
42.9990,2.8268,-1.7839,-1.0197,3.495
43.0050,3.6271,-1.5431,-0.6877,4.001
43.0220,4.1525,-1.2372,-0.5746,4.371
43.0410,4.3468,-0.9858,-0.7341,4.517
43.0610,4.2758,-0.5005,-0.8929,4.397
43.0810,4.0777,0.2542,-0.9674,4.199
43.1000,3.7193,1.3304,-0.9599,4.065
43.1340,3.1460,2.8325,-0.9690,4.343
43.1380,2.3663,4.6238,-1.1242,5.314
43.1580,1.3816,6.0115,-1.3006,6.304
43.1770,0.5482,6.5243,-1.7436,6.775
43.1970,0.1002,6.4659,-2.3334,6.875
43.2170,-0.5355,7.1770,-2.3899,7.583
43.2560,-0.6158,7.8356,-1.8509,8.075
43.2560,-0.7005,7.7034,-1.3632,7.854
43.2740,-0.2935,5.4707,-1.2721,5.624
43.2930,-0.1270,2.0993,-1.0522,2.352
43.3130,-0.6344,0.1157,-0.1029,0.653
43.3320,-1.0761,-0.1051,1.0952,1.539
43.3530,-1.3963,0.9131,1.7125,2.391
43.3930,-0.8134,0.7400,1.1299,1.577
43.3930,-0.3112,0.0422,-0.1978,0.371
43.4100,0.0290,-1.3694,-0.7895,1.581
43.4280,0.4961,-2.9580,-0.7203,3.085
43.4480,1.2051,-4.1646,-0.0469,4.336
43.4680,1.7972,-4.5619,0.5687,4.936
43.5040,2.1268,-4.4692,0.7806,5.011
43.5060,2.1066,-4.3845,0.5137,4.891
43.5250,1.7104,-4.2709,0.2297,4.606
43.5450,1.1687,-3.8405,0.3712,4.031
43.5650,0.5883,-3.2181,0.8599,3.383
43.6090,0.0508,-2.5449,1.1910,2.810
43.6090,-0.4814,-1.9596,1.2037,2.350
43.6230,-1.1113,-1.2405,0.9566,1.921
43.6420,-1.8599,-0.3321,0.7079,2.018
43.6610,-2.8450,0.8928,0.7069,3.064
43.6820,-3.8540,2.2669,0.7839,4.539
43.7240,-4.4324,2.9253,0.6133,5.346
43.7240,-4.7415,2.6734,0.3647,5.455
43.7390,-4.5068,2.1284,-0.0508,4.984
43.7600,-3.8373,1.3646,0.1860,4.077
43.7960,-2.9306,0.1657,1.1133,3.139
43.7970,-2.4390,-1.0488,2.3492,3.545
43.8160,-2.5534,-1.6925,3.4919,4.645
43.8370,-3.1172,-1.3181,4.0053,5.244
43.8550,-3.7235,-0.0649,3.1034,4.848
43.8790,-3.4906,0.6588,1.1013,3.719
43.9260,-2.9222,0.5622,-0.6032,3.036
43.9260,-2.0390,-0.3777,-1.6775,2.667
43.9330,-0.8943,-1.4079,-2.2935,2.836
43.9520,0.3200,-1.9943,-2.4992,3.213
43.9720,1.3791,-1.8515,-2.1611,3.162
43.9940,2.1336,-1.0843,-1.5862,2.871
44.0240,2.8787,-0.6152,-1.1277,3.152
44.0300,3.2997,-0.2625,-1.0742,3.480
44.0500,3.4200,-0.0643,-1.5582,3.759
44.0690,3.3122,0.1913,-2.0964,3.925
44.0900,3.0870,0.6964,-2.2608,3.889
44.1080,2.9274,1.2705,-2.2087,3.881
44.1320,2.6409,2.6789,-1.9255,4.226
44.1780,2.0967,5.0184,-1.5149,5.646
44.1780,1.6553,6.6666,-1.0661,6.951
44.1850,1.2250,7.0682,-0.9747,7.239
44.2050,0.9222,6.4919,-1.4580,6.717
44.2250,0.2286,6.3863,-1.6195,6.592
44.2440,-0.1116,6.8680,-1.7750,7.095
44.2630,-0.1134,6.9323,-1.4647,7.086
44.2840,0.1016,5.7827,-0.9095,5.855
44.3330,0.1958,3.1521,-0.4655,3.192
44.3330,-0.1896,0.8086,0.0737,0.834
44.3400,-0.5592,-0.5518,0.7907,1.115
44.3590,-0.8021,-0.4423,1.3288,1.614
44.3830,-0.6828,0.4698,1.1941,1.454
44.4300,-0.1300,0.4501,0.3214,0.568
44.4300,0.1465,-0.3657,-0.5402,0.669
44.4370,0.2712,-1.7450,-0.8925,1.979
44.4560,0.5016,-2.8740,-0.7280,3.007
44.4760,0.9601,-3.5815,-0.3681,3.726
44.4960,1.4127,-3.7915,0.0174,4.046
44.5340,1.7252,-3.8210,0.1307,4.194
44.5340,1.7749,-3.8125,0.1404,4.208
44.5540,1.4915,-3.6332,0.2188,3.934
44.5740,0.9751,-3.3133,0.5153,3.492
44.5940,0.4871,-2.8692,0.9321,3.056
44.6130,0.0402,-2.4057,1.1644,2.673
44.6330,-0.3846,-1.9290,1.1782,2.293
44.6680,-1.0069,-1.3408,1.2809,2.110
44.6700,-1.9648,-0.1989,1.4198,2.432
44.6910,-3.1186,1.1509,1.4834,3.640
44.7090,-4.0579,2.0080,1.2893,4.708
44.7280,-4.4690,2.0229,0.8053,4.971
44.7480,-4.6448,2.2638,0.4071,5.183
44.7710,-4.3175,2.1746,0.5009,4.860
44.8170,-3.6573,1.4394,1.1416,4.093
44.8180,-2.9444,-0.1320,1.9954,3.559
44.8250,-2.7529,-1.3888,2.8616,4.207
44.8450,-2.9411,-1.5229,3.1436,4.566
44.8650,-3.2536,-0.5146,2.4483,4.104
44.8830,-3.1843,0.5322,0.9885,3.376
44.9030,-2.6141,0.6612,-0.4848,2.740
44.9250,-1.7340,0.0022,-1.6072,2.364
44.9700,-0.5983,-0.9334,-2.3036,2.557
44.9710,0.4793,-1.5908,-2.5899,3.077
44.9800,1.2888,-1.6790,-2.3385,3.154
45.0000,1.8734,-1.1629,-1.9062,2.915
45.0190,2.4558,-0.7979,-1.4418,2.957
45.0390,3.0282,-0.8011,-1.2905,3.388
45.0600,3.3163,-0.9612,-1.4229,3.735
45.1010,3.4199,-0.8823,-1.5341,3.851
45.1020,3.3268,-0.1071,-1.6336,3.708
45.1160,3.1667,0.9048,-1.5954,3.659
45.1370,2.8703,2.1659,-1.4585,3.880
45.1550,2.3303,3.8959,-1.2182,4.700
45.1750,1.5674,5.5510,-1.0029,5.855
45.1950,0.7605,6.4750,-1.0032,6.596
45.2340,0.2118,6.2413,-1.4659,6.415
45.2350,-0.2006,5.9968,-1.8513,6.279
45.2520,-0.4856,6.5695,-2.0440,6.897
45.2720,-0.3078,6.5443,-1.6775,6.763
45.2920,-0.0057,5.5732,-1.1909,5.699
45.3100,0.5232,2.8311,-0.8152,2.992
45.3300,0.5311,0.3227,-0.2115,0.656
45.3730,0.0731,-0.7144,0.9060,1.156
45.3730,-0.5635,-0.4009,1.9826,2.100
45.3880,-0.7191,0.3720,2.0657,2.219
45.4070,-0.0928,0.7346,0.8152,1.101
45.4290,-0.1990,1.0490,-0.7774,1.321
45.4460,0.0760,-0.2611,-1.3911,1.417
45.4650,0.7965,-2.0485,-1.4324,2.623
45.4860,1.6873,-3.2506,-0.7737,3.743
45.5170,2.4528,-3.8109,-0.1736,4.535
45.5240,2.8753,-3.6879,0.0928,4.677
45.5420,2.9454,-3.5935,0.3745,4.661
45.5630,2.7096,-3.4865,0.8478,4.496
45.5820,2.3446,-2.9704,1.3486,4.017
45.6010,1.8003,-2.3471,1.7440,3.434
45.6210,1.2140,-1.7654,1.7442,2.763
45.6550,0.5393,-1.1715,1.4572,1.946
45.6590,-0.1903,-0.4670,1.1744,1.278
45.6800,-1.0548,0.3055,1.0647,1.530
45.6980,-2.0499,1.2306,1.1718,2.663
45.7170,-3.1680,2.2379,1.4081,4.126
45.7370,-4.1859,2.4721,1.5024,5.088
45.7570,-4.9758,1.9915,1.4955,5.564
45.7970,-5.3926,1.7238,1.2459,5.797
45.7970,-5.0091,1.4012,1.3539,5.375
45.8150,-3.9679,0.2584,2.2617,4.575
45.8340,-3.2876,-1.1827,3.2784,4.791
45.8540,-2.9888,-1.7880,3.7151,5.092
45.8730,-3.1137,-1.2055,3.3117,4.703
45.8930,-3.3597,0.1868,1.8247,3.828
45.9220,-3.0976,0.8471,0.1717,3.216
45.9310,-2.3456,0.2167,-0.9164,2.528
45.9500,-1.3740,-0.9881,-1.6315,2.351
45.9710,-0.2994,-2.0596,-2.0225,2.902
45.9890,0.6609,-2.6469,-1.9884,3.376
46.0090,1.4209,-2.4718,-1.6130,3.276
46.0470,1.9488,-1.7547,-1.1578,2.867
46.0480,2.4638,-1.3662,-0.8677,2.948
46.0670,2.7871,-0.8842,-0.8671,3.050
46.0850,3.1043,-0.4482,-1.0638,3.312
46.1060,3.2762,0.0804,-1.1844,3.485
46.1250,3.2527,0.7769,-1.3112,3.592
46.1450,3.1239,1.4436,-1.3710,3.704
46.1740,2.7450,2.5870,-1.3020,3.990
46.1830,2.0803,4.3018,-1.2377,4.936
46.2020,1.3321,5.9541,-1.1517,6.209
46.2220,0.5735,6.9791,-1.5062,7.163
46.2410,0.0989,6.6577,-2.1252,6.989
46.2610,-0.5520,6.7571,-2.5233,7.234
46.2970,-0.5638,6.8724,-2.7531,7.425
46.2990,-0.3306,6.4790,-2.3018,6.884
46.3180,0.4637,4.6876,-2.1421,5.175
46.3390,1.1045,1.8909,-1.7741,2.818
46.3580,1.0133,0.1996,-0.8466,1.335
46.3770,0.7517,-0.1229,0.3999,0.860
46.4020,0.3591,0.8523,1.3884,1.668
46.4490,0.2029,1.6003,1.4127,2.144
46.4490,0.5219,1.1633,0.6445,1.429
46.4540,0.4253,0.0556,-0.3630,0.562
46.4760,0.3312,-1.6152,-0.6629,1.777
46.4940,0.5276,-3.0512,-0.3690,3.118
46.5130,0.8082,-4.0255,0.1027,4.107
46.5330,1.1360,-4.3460,0.4946,4.519
46.5530,1.3021,-4.2233,0.6843,4.472
46.6080,1.1192,-3.7615,0.7711,4.000
46.6090,0.7513,-3.3892,0.8196,3.567
46.6100,0.3873,-2.9789,0.9854,3.162
46.6290,0.1836,-2.4736,1.1668,2.741
46.6530,-0.0706,-1.9731,1.2574,2.341
46.6940,-0.5031,-1.4162,1.2607,1.962
46.6950,-1.2111,-0.5144,1.2676,1.827
46.7060,-2.1574,0.6208,1.3749,2.633
46.7270,-3.3314,1.8722,1.4919,4.102
46.7460,-4.2059,2.0451,1.3189,4.859
46.7650,-4.7717,1.2781,1.0098,5.042
46.7850,-4.9091,0.6550,0.6230,4.992
46.8060,-4.6788,0.5704,0.8682,4.793
46.8540,-3.9587,0.1103,1.6448,4.288
46.8550,-3.4248,-0.9616,2.7863,4.519
46.8610,-3.2593,-1.8344,3.4836,5.111
46.8810,-3.7126,-1.1611,3.2946,5.098
46.9010,-4.0691,0.3402,1.7749,4.452
46.9310,-3.8792,1.0443,-0.1144,4.019
46.9400,-3.1825,0.7271,-1.5071,3.596
46.9580,-2.1338,-0.3938,-2.2664,3.138
46.9780,-0.9479,-1.3957,-2.3916,2.927
46.9980,0.1301,-1.8383,-2.1245,2.812
47.0210,1.0838,-1.8206,-1.7748,2.764
47.0670,1.9725,-1.7563,-1.4520,3.014
47.0670,2.6974,-1.3926,-1.2793,3.294
47.0760,3.3976,-0.8388,-1.2925,3.731
47.0950,3.8467,0.0841,-1.3499,4.078
47.1150,3.9713,1.2556,-1.3403,4.375
47.1350,3.9860,2.2540,-1.2897,4.757
47.1530,3.9636,2.7508,-1.1570,4.961
47.1740,3.3837,3.3846,-0.9635,4.882
47.1930,2.3882,4.4540,-0.8871,5.131
47.2390,1.2029,5.5256,-1.1182,5.765
47.2390,0.4099,5.8539,-1.7924,6.136
47.2490,0.1648,5.7001,-2.5881,6.262
47.2710,-0.3655,6.4506,-2.9385,7.098
47.3080,-0.5110,7.1467,-2.7699,7.682
47.3100,-0.4893,7.5818,-2.2216,7.916
47.3280,0.2327,6.3217,-1.9028,6.606
47.3460,1.1495,3.8629,-1.5809,4.329
47.3660,1.6075,2.2120,-0.0945,2.736
47.3860,1.5597,1.8084,1.6185,2.885
47.4200,0.9229,2.2644,1.7468,3.005
47.4280,0.6960,2.2276,0.1654,2.340
47.4430,0.1778,1.5680,-1.4225,2.125
47.4640,-0.3494,0.3512,-2.3772,2.428
47.4820,-0.4000,-1.2226,-2.2055,2.553
47.5020,0.0357,-2.6327,-1.2556,2.917
47.5420,0.5594,-3.4235,-0.3337,3.485
47.5430,0.6709,-3.6347,0.2937,3.708
47.5600,0.5351,-4.1070,0.8202,4.222
47.5810,0.0675,-4.3198,1.2689,4.503
47.5990,-0.4438,-4.3460,1.6383,4.666
47.6190,-0.9631,-3.9510,1.8128,4.452
47.6570,-1.4144,-3.5028,1.8322,4.198
47.6570,-1.7402,-3.2329,1.8215,4.098
47.6770,-2.2914,-2.9510,1.8155,4.154
47.6960,-2.9695,-2.3068,1.8389,4.186
47.7160,-3.7889,-1.3925,2.0257,4.516
47.7350,-4.7421,-0.1380,2.0960,5.187
47.7770,-5.3346,0.5951,1.7009,5.631
47.7780,-5.5199,0.2864,1.1702,5.650
47.7920,-5.4549,0.7893,0.7088,5.557
47.8120,-4.9569,1.4006,0.8026,5.213
47.8320,-4.2120,1.3675,1.2790,4.609
47.8770,-3.3803,-0.0905,2.1641,4.015
47.8770,-3.1423,-1.0990,2.6324,4.244
47.8890,-3.3138,-0.7252,2.7279,4.353
47.9090,-3.4429,0.6236,2.0307,4.046
47.9290,-3.1484,1.9068,0.6356,3.735
47.9490,-2.3402,2.1831,-0.5860,3.254
47.9900,-1.3243,1.4055,-1.4461,2.413
47.9910,-0.2113,0.1015,-1.9495,1.964
48.0060,0.6242,-0.5741,-2.0410,2.210
48.0250,1.5860,-0.6216,-1.6518,2.373
48.0460,2.4042,-0.1210,-1.2525,2.714
48.0650,3.2235,0.4934,-0.8572,3.372
48.0850,4.0115,0.5700,-0.8966,4.150
48.1300,4.3748,0.5950,-1.4149,4.636
48.1300,4.4724,0.7373,-1.7519,4.860
48.1410,4.4608,1.2309,-1.8497,4.984
48.1610,4.4566,2.0250,-1.7802,5.209
48.1830,4.3816,3.0321,-1.5495,5.549
48.2000,3.9327,4.6748,-1.3691,6.261
48.2200,3.2128,6.2133,-1.3770,7.129
48.2600,2.4412,7.0025,-1.6647,7.600
48.2600,1.8326,6.7353,-2.3405,7.362
48.2780,0.7151,7.3121,-2.3223,7.705
48.2970,-0.1429,9.1771,-2.0834,9.412
48.3170,-0.4611,8.7404,-1.9621,8.970
48.3370,-0.5271,5.9877,-2.3918,6.469
48.3770,-0.9091,2.6494,-2.3799,3.676
48.3780,-1.7973,0.9464,-1.2125,2.366
48.3940,-2.0690,0.3338,0.6274,2.188
48.4130,-2.1543,0.9866,2.1335,3.188
48.4340,-1.5958,0.7520,2.2927,2.893
48.4520,-0.7802,-0.2300,1.3611,1.586
48.4720,-0.7080,-1.4644,0.2336,1.643
48.5170,-0.6209,-3.3894,0.1109,3.448
48.5170,-0.3795,-4.8986,0.7178,4.965
48.5290,0.0890,-5.5170,1.0999,5.626
48.5490,0.2796,-5.0571,1.1782,5.200
48.5680,0.2087,-4.1296,1.0411,4.264
48.5880,-0.0587,-3.7477,1.0999,3.906
48.6110,-0.6328,-3.7630,1.0969,3.970
48.6480,-1.0049,-3.9315,1.2276,4.240
48.6480,-1.1131,-3.9023,1.2707,4.252
48.6650,-1.0899,-3.4632,1.1221,3.800
48.6850,-1.3073,-2.3779,0.9925,2.889
48.7070,-1.5810,-1.2165,1.1301,2.293
48.7240,-1.9700,-0.1344,1.3164,2.373
48.7620,-2.5962,1.1521,1.2526,3.104
48.7670,-3.3314,2.3380,0.8672,4.161
48.7820,-3.9218,2.8028,0.5094,4.847
48.8040,-4.1154,3.0673,0.0598,5.133
48.8210,-3.7955,2.5469,0.1584,4.574
48.8400,-2.7016,1.1054,1.0686,3.108
48.8600,-1.7693,-0.6909,2.2657,2.957
48.8960,-1.4899,-1.0221,3.0332,3.531
48.9010,-1.6856,0.2032,3.2958,3.707
48.9180,-1.7860,1.3552,2.3922,3.279
48.9380,-1.4452,1.5752,0.8329,2.294
48.9570,-1.0886,1.1182,-0.4179,1.616
48.9780,-0.6557,0.4241,-1.4162,1.617
48.9960,0.3598,-0.3587,-2.2522,2.309
49.0150,1.5640,-0.7664,-2.4607,3.015
49.0540,2.6774,-0.7169,-2.2904,3.596
49.0540,3.5498,-0.3306,-1.8571,4.020
49.0740,4.1382,-0.0032,-1.3487,4.352
49.0920,4.3910,0.0070,-1.0795,4.522
49.1130,4.4139,-0.3456,-1.0068,4.540
49.1320,4.1853,-0.3462,-1.0690,4.333
49.1700,3.8768,0.1166,-0.9634,3.996
49.1730,3.4357,0.9758,-0.7105,3.642
49.1890,2.6807,2.3875,-0.4791,3.622
49.2090,1.6214,4.1388,-0.5139,4.475
49.2290,0.6014,5.3066,-0.9399,5.423
49.2470,-0.2041,5.8197,-1.7850,6.091
49.2670,-0.6665,5.9014,-2.6384,6.499
49.3030,-0.8960,6.5593,-3.2042,7.355
49.3050,-0.8364,6.8029,-2.9475,7.461
49.3250,-0.7229,6.3453,-2.3466,6.804
49.3440,-0.2822,3.3069,-1.6344,3.699
49.3650,-0.1520,0.1209,-0.9159,0.936
49.3830,-0.4801,-1.1031,0.4180,1.274
49.4030,-1.0067,-0.7135,2.2743,2.587
49.4360,-1.1650,-0.1401,3.1929,3.402
49.4410,-0.8741,-0.1665,2.7438,2.884
49.4600,-0.7900,-1.1142,1.1401,1.779
49.4810,-0.5454,-2.8489,0.4041,2.929
49.5100,-0.1753,-3.8911,0.5437,3.933
