time,ax,ay,az,aT
10.5850,-1.7767,0.3198,-2.1972,2.844
10.6040,-1.8629,0.4710,-3.2099,3.741
10.6400,-2.0429,0.2735,-3.7319,4.263
10.6430,-2.2655,-0.1383,-4.5218,5.059
10.6630,-2.7690,-0.5093,-5.1189,5.842
10.6830,-2.7983,-0.8265,-5.4909,6.218
10.7010,-2.3886,-1.2032,-5.6206,6.225
10.7200,-1.9642,-0.8124,-5.7907,6.168
10.7390,-1.2556,-0.0385,-5.0663,5.220
10.7590,-0.7426,0.6640,-3.1553,3.309
10.7790,-0.3662,0.8369,-0.5280,1.055
10.7980,-0.1923,0.6151,1.5735,1.700
10.8170,0.0518,0.0809,2.9642,2.966
10.8370,0.0025,0.3964,2.7203,2.749
10.8740,0.1524,1.0177,2.2714,2.494
10.8790,0.5010,1.8781,2.2366,2.963
10.8950,0.9809,2.6577,2.2395,3.611
10.9150,1.3554,3.1633,2.1412,4.053
10.9350,1.6408,3.2934,2.7209,4.576
10.9740,1.8495,3.0691,3.6487,5.114
10.9750,1.8823,2.5420,4.1721,5.236
10.9910,1.7093,1.6247,4.0085,4.651
11.0120,1.6034,0.9459,3.7090,4.150
11.0310,1.5532,0.4221,3.6844,4.021
11.0510,1.4946,0.0006,3.7079,3.998
11.0700,1.4685,-0.2547,3.5834,3.881
11.0900,1.3899,-0.2806,2.9757,3.296
11.1240,1.2546,-0.1014,2.1024,2.450
11.1300,1.2272,-0.0802,1.4485,1.900
11.1480,1.0485,-0.2923,0.5470,1.218
11.1670,0.6826,-0.6501,-0.8364,1.260
11.1860,0.2404,-0.9207,-3.0038,3.151
11.2050,-0.5852,-0.9996,-5.5876,5.706
11.2250,-1.1534,-1.0310,-7.5649,7.721
11.2570,-1.1904,-1.3678,-8.2562,8.453
11.2630,-0.7982,-1.5670,-7.2366,7.447
11.2830,-0.2505,-1.8288,-5.7325,6.022
11.3020,-0.5656,-1.7059,-5.5687,5.852
11.3210,-1.6523,-1.2892,-7.4616,7.750
11.3410,-2.2288,-0.7020,-8.4319,8.750
11.3610,-1.8249,0.2015,-6.1635,6.431
11.3940,-0.7926,0.6427,-1.6780,1.964
11.4000,0.2792,0.3845,2.3140,2.362
11.4180,0.9197,0.1118,4.0282,4.133
11.4370,0.6800,0.5239,3.2773,3.388
11.4570,0.4660,1.1318,2.3717,2.669
11.4850,0.7019,1.5931,2.7752,3.276
11.4960,1.2975,1.9381,3.6628,4.342
11.5160,1.6886,2.2789,3.8642,4.793
11.5350,1.7203,2.4686,3.0772,4.304
11.5540,1.5497,2.8234,2.2023,3.902
11.5740,1.4603,2.9612,2.0289,3.875
11.6150,1.4135,2.7774,2.4916,3.990
11.6150,1.4853,2.1766,3.0377,4.021
11.6310,1.4503,1.7084,3.1220,3.843
11.6510,1.2908,1.2130,2.9129,3.409
11.6710,0.9032,0.8675,2.5091,2.804
11.6910,0.5214,0.6154,1.9683,2.127
11.7390,0.0627,0.5458,1.0178,1.157
11.7390,-0.2545,0.3259,-0.2471,0.482
11.7500,-0.6663,0.1380,-1.4830,1.632
11.7680,-0.9305,-0.1258,-2.3190,2.502
11.7870,-1.2946,-0.4658,-3.2384,3.519
11.8070,-1.8528,-0.7537,-4.3639,4.800
11.8490,-2.5432,-1.0278,-5.0004,5.703
11.8500,-2.6473,-1.2908,-4.6416,5.497
11.8640,-2.0409,-1.4092,-4.0787,4.774
11.8840,-1.4477,-1.2746,-4.5760,4.966
11.9030,-1.5032,-0.1623,-6.2134,6.395
11.9290,-1.6360,1.3262,-6.7097,7.032
11.9420,-1.7678,2.1826,-4.3717,5.196
11.9610,-1.2916,1.2986,-0.2159,1.844
11.9810,-1.0278,0.0425,2.6557,2.848
12.0010,-0.5496,-1.0126,3.8333,4.003
12.0200,-0.1733,-1.4622,3.3875,3.694
12.0420,0.1428,-0.8778,1.9915,2.181
12.0590,0.5587,0.3073,1.7645,1.876
12.1020,1.1022,1.2458,1.9143,2.536
12.1030,1.4376,2.0610,1.8444,3.117
12.1160,1.6839,2.5082,2.0323,3.641
12.1400,1.8497,2.6137,2.2053,3.888
12.1720,2.0106,2.2106,2.7452,4.058
12.1750,2.3118,1.4835,3.6405,4.561
12.1940,2.3572,1.2944,4.4619,5.210
12.2130,2.3074,1.0414,5.0725,5.669
12.2330,2.0644,0.6789,5.0882,5.533
12.2520,1.8174,0.2706,4.6778,5.026
12.2720,1.5133,0.0014,3.8950,4.179
12.2930,1.1435,-0.1514,2.8704,3.094
12.3130,0.8486,-0.3536,2.1354,2.325
12.3550,0.7705,-0.7266,1.1099,1.534
12.3550,0.3419,-0.7885,-0.9395,1.273
12.3690,-0.4554,-0.4723,-3.6163,3.675
12.3900,-1.1162,-0.1623,-5.8055,5.914
12.4270,-1.6469,-0.1926,-7.2959,7.482
12.4270,-1.8643,-0.3860,-7.8087,8.037
12.4460,-1.6056,-0.7306,-6.7618,6.988
12.4650,-0.9659,-1.1370,-4.7703,4.998
12.4870,-0.7091,-1.4304,-4.6818,4.947
12.5050,-1.2193,-1.2003,-5.7880,6.036
12.5240,-1.3546,-0.5561,-7.0731,7.223
12.5450,-0.7989,0.5115,-5.7598,5.837
12.5880,0.5165,0.9595,-2.2887,2.535
12.5880,1.4716,0.8264,0.7720,1.856
12.6010,1.9883,0.5697,1.8081,2.747
12.6210,1.7036,0.5790,1.1204,2.120
12.6400,1.4175,0.7346,0.5315,1.683
12.6610,1.6372,0.7513,0.8305,1.984
12.6850,2.1256,1.1389,1.5910,2.889
12.7190,2.5025,1.5915,2.2567,3.727
12.7190,2.5264,2.0314,2.3275,3.991
12.7370,2.3825,2.1450,2.1505,3.860
12.7570,2.0363,2.0217,2.0530,3.528
12.7760,1.9214,1.6929,2.5517,3.615
12.7990,2.0059,1.4973,3.2994,4.141
12.8170,1.9696,1.6444,3.6145,4.433
12.8350,1.8716,1.4917,3.8066,4.497
12.8770,1.6457,1.2084,3.7223,4.245
12.8770,1.4217,1.0095,3.3279,3.757
12.8920,1.1555,0.8069,2.3388,2.731
12.9120,0.4245,0.5067,0.2346,0.701
12.9310,-0.5982,0.1071,-2.1375,2.222
12.9510,-1.4430,-0.1146,-4.0277,4.280
12.9710,-1.7780,-0.2237,-4.9640,5.278
13.0100,-2.1132,-0.3655,-4.4452,4.935
13.0100,-2.2520,-0.6972,-4.1781,4.797
13.0280,-2.3049,-0.5769,-4.5205,5.107
13.0480,-1.8790,-0.5754,-4.4484,4.863
13.0670,-1.0097,-0.6927,-3.6475,3.848
13.0870,-0.9325,-0.2365,-4.6928,4.790
13.1210,-1.3387,0.6205,-7.1839,7.334
13.1250,-2.1351,1.4970,-7.0767,7.542
13.1450,-1.2716,0.8577,-2.7722,3.168
13.1640,0.1092,-0.3127,1.8120,1.842
13.1840,0.8390,-0.5521,4.1300,4.250
13.2030,0.8083,-0.0661,2.8611,2.974
13.2220,0.5268,0.4971,1.0301,1.259
13.2570,0.4858,0.1522,0.3302,0.607
13.2630,0.6925,1.1154,0.9782,1.637
13.2800,1.3178,1.5084,2.1960,2.972
13.3000,1.4640,2.0039,2.8612,3.788
13.3190,1.3938,1.8580,3.1512,3.915
13.3380,1.3040,1.1324,3.1154,3.562
13.3590,1.1428,0.6921,2.8769,3.172
13.3970,1.0944,0.5132,2.6260,2.891
13.3970,1.0944,0.4311,2.8515,3.085
13.4160,1.1482,0.3561,3.1584,3.379
13.4360,1.2290,0.4299,3.2806,3.530
13.4550,1.4124,0.2468,3.1471,3.458
13.4760,1.2651,0.3785,2.7421,3.044
13.4940,1.0878,0.3869,2.3981,2.662
13.5140,0.8100,0.1693,2.0192,2.182
13.5440,0.7426,-0.1294,1.9525,2.093
13.5520,0.7387,-0.4732,2.0061,2.190
13.5710,0.6284,-0.7527,1.6735,1.940
13.5900,0.5487,-1.0326,1.0171,1.550
13.6110,0.7084,-1.4696,-0.3129,1.661
13.6350,0.3799,-1.6486,-1.8986,2.543
13.6790,0.2573,-1.9413,-3.4570,3.973
13.6790,0.2859,-1.6373,-4.8929,5.167
13.6890,0.1842,-0.7544,-5.7893,5.841
13.7070,0.0080,-0.2502,-6.1582,6.163
13.7270,-0.0522,0.0307,-6.1639,6.164
13.7460,-0.2592,0.7643,-5.6348,5.692
13.7690,-0.5685,1.0751,-4.7965,4.948
13.8150,-0.1853,0.6847,-3.2581,3.334
13.8160,0.5126,0.4891,-2.2185,2.329
13.8230,0.8935,0.7096,-1.7740,2.109
13.8420,1.2145,0.8586,-1.9238,2.432
13.8620,1.5425,1.3195,-2.0465,2.882
13.8810,2.2265,1.3939,-1.4223,2.987
13.9010,2.9667,1.6843,-0.0183,3.411
13.9270,3.6787,1.7478,1.2986,4.275
13.9660,4.0033,1.6625,1.9953,4.772
13.9670,3.7479,1.8109,0.9554,4.271
13.9780,3.3926,2.3270,-0.1276,4.116
13.9970,3.2299,2.8089,-0.2052,4.285
14.0170,3.1321,2.9728,0.5953,4.359
14.0370,2.8285,2.6404,0.9770,3.991
14.0560,2.4143,2.2191,0.5147,3.319
14.0750,2.0113,2.2654,0.1161,3.032
14.1180,1.7721,2.3390,0.4253,2.965
14.1180,1.6657,2.2159,1.0446,2.962
14.1330,1.7034,1.8605,1.3939,2.882
14.1530,2.0399,1.3968,1.7535,3.031
14.1730,2.3504,1.1263,1.8150,3.176
14.1920,2.5998,1.1265,1.4242,3.171
14.2120,2.7686,1.0468,0.8745,3.086
14.2510,3.0024,0.6699,0.1710,3.081
14.2520,3.1952,0.1232,-0.4030,3.223
14.2720,3.2020,-0.2144,-0.9147,3.337
14.2880,3.0541,-0.3070,-1.1109,3.264
14.3080,2.5438,-0.2104,-1.6826,3.057
14.3280,1.5444,0.0892,-2.6389,3.059
14.3490,0.5466,0.1620,-3.2462,3.296
14.3850,-0.0729,0.1563,-2.6842,2.690
14.3910,-0.6227,0.3155,-1.6081,1.753
14.4050,-1.3599,0.3580,-1.0879,1.778
14.4240,-1.8647,-0.3327,-0.9627,2.125
14.4430,-2.0729,-0.5531,-0.7198,2.263
14.4630,-2.0600,-0.6137,-0.3437,2.177
14.4830,-1.7387,-0.4501,0.1010,1.799
14.5210,-1.2216,-0.1704,0.4714,1.320
14.5220,-1.1143,0.0094,0.6645,1.297
14.5400,-1.1528,-0.5109,0.3877,1.319
14.5610,-0.5458,-1.2046,-0.2793,1.352
14.5800,0.0491,-1.4654,-0.6135,1.589
14.6000,0.8897,-1.0769,-0.0559,1.398
14.6370,1.7783,-0.5854,1.1465,2.195
14.6420,2.3828,-0.2523,1.4696,2.811
14.6570,2.2023,0.2561,0.4690,2.266
14.6760,2.2409,1.0599,-0.8819,2.631
14.6960,1.8325,1.7594,-1.4534,2.927
14.7160,1.8607,1.9328,-1.0398,2.877
14.7560,1.8525,1.8501,-0.2691,2.632
14.7560,1.6540,1.7780,0.2148,2.438
14.7730,1.3624,1.4990,0.5809,2.107
14.7930,1.0592,1.2802,0.6666,1.790
14.8120,0.6116,1.4954,0.2816,1.640
14.8320,0.1434,1.1853,0.1120,1.199
14.8520,-0.2614,0.8093,0.0786,0.854
14.8900,-0.3546,0.5271,0.5519,0.841
14.8900,-0.3808,0.3565,1.1758,1.286
14.9090,-0.3680,0.1429,1.5235,1.574
14.9280,-0.4802,-0.2055,1.2369,1.343
14.9480,-0.8272,-0.3797,0.5079,1.042
14.9680,-1.0513,-0.8246,0.1091,1.341
14.9880,-1.2033,-1.4045,0.0013,1.850
15.0190,-1.1561,-1.8576,0.3373,2.214
15.0250,-0.8923,-2.6076,0.5880,2.818
15.0460,-0.8779,-3.1275,0.0282,3.249
15.0640,-0.8434,-3.0204,-0.8147,3.240
15.0840,-0.5673,-2.6793,-1.3904,3.071
15.1040,-0.0828,-2.1992,-1.1596,2.488
15.1230,0.8311,-1.9078,-0.1058,2.084
15.1440,1.4631,-1.7500,0.2015,2.290
15.1760,0.7053,-1.2700,-1.9761,2.453
15.1810,-0.8535,-0.1669,-6.2623,6.322
15.2030,-2.2910,1.2585,-9.4631,9.817
15.2190,-1.8161,1.9150,-7.6351,8.078
15.2390,-0.9244,1.2519,-4.1424,4.425
15.2590,-0.8031,1.1976,-2.7586,3.113
15.2770,-1.1648,2.0901,-3.1230,3.934
15.2980,-1.2291,2.8307,-2.7401,4.127
15.3170,-1.0905,3.2880,-0.9108,3.582
15.3360,-0.8126,3.2997,1.4786,3.706
15.3550,-0.4369,2.8483,3.7940,4.764
15.3750,-0.2768,2.2750,5.1669,5.652
15.4050,-0.0819,1.7291,5.6426,5.902
15.4130,0.0550,1.4854,5.5922,5.786
15.4330,0.0945,1.3774,4.9798,5.168
15.4520,-0.0035,1.1944,4.2880,4.451
15.4720,-0.1079,0.6479,3.5038,3.565
15.4930,-0.3843,0.0720,2.1272,2.163
15.5240,-0.8549,-0.2226,0.0928,0.888
15.5300,-1.3576,-0.1108,-1.6365,2.129
15.5490,-1.6264,0.0056,-2.6467,3.106
15.5690,-1.7519,-0.2996,-3.4953,3.921
15.5880,-2.2015,-0.2818,-4.8487,5.332
15.6080,-2.7551,-0.0299,-5.6402,6.277
15.6270,-2.3022,-0.2572,-4.1236,4.730
15.6600,-1.1774,-0.8170,-2.6672,3.028
15.6660,-0.5552,-0.5552,-2.8434,2.950
15.6850,-0.8922,0.2900,-4.5223,4.619
15.7040,-1.7230,1.6418,-6.5857,7.003
15.7240,-2.3518,2.9086,-6.8489,7.804
15.7430,-1.4412,2.0447,-2.8574,3.798
15.7630,-0.2612,0.2977,1.5582,1.608
15.7940,0.8591,-0.7755,3.9579,4.124
15.8010,1.2650,-0.5831,3.5224,3.788
15.8200,1.0350,0.3738,1.8976,2.194
15.8410,0.9980,1.0843,1.2036,1.903
15.8600,0.8418,1.4027,0.9684,1.901
15.8790,0.4256,1.2592,1.1912,1.785
15.9010,0.8978,0.7254,2.2565,2.535
15.9350,0.8430,0.4686,3.2141,3.356
15.9370,0.8453,0.2325,3.9473,4.043
15.9570,0.8558,0.2258,4.2003,4.293
15.9760,0.6927,0.2440,4.1053,4.171
15.9960,0.6183,0.2279,3.9322,3.987
16.0320,0.5184,0.1832,3.6808,3.722
16.0340,0.4707,-0.1850,3.0493,3.091
16.0530,0.2785,-0.4816,1.7548,1.841
16.0730,0.0228,-0.6422,0.1045,0.651
16.0920,-0.1062,-0.7032,-1.3553,1.531
16.1130,-0.1811,-0.9024,-2.6750,2.829
16.1520,-0.2039,-1.1574,-3.8909,4.065
16.1530,-0.2853,-1.1399,-4.8335,4.974
16.1700,-0.3035,-0.9992,-5.3907,5.491
16.1890,0.0517,-1.0069,-5.4218,5.515
16.2090,-0.1547,-0.6018,-6.1328,6.164
16.2280,-0.7342,-0.2531,-8.0342,8.072
16.2480,-1.6134,0.4895,-10.0399,10.181
16.2810,-1.8568,1.1665,-8.5150,8.793
16.2870,-1.2445,0.8310,-4.4057,4.653
16.3060,-0.4690,0.1320,-0.7944,0.932
16.3240,-0.2421,-0.1579,1.2520,1.285
16.3440,-0.4312,0.4513,1.4268,1.557
16.3640,-0.1365,0.8838,1.9928,2.184
16.3830,0.2507,1.0455,2.8216,3.019
16.4130,0.5392,1.2253,3.4768,3.726
16.4220,0.6940,1.6694,4.0061,4.395
16.4410,0.6893,2.1020,4.2482,4.790
16.4610,0.4590,2.5390,4.1090,4.852
16.4800,0.3147,2.6490,4.3288,5.085
16.4990,0.1678,2.4736,4.2595,4.929
16.5200,0.0525,2.1839,3.9221,4.489
16.5560,0.0137,2.0345,3.8972,4.396
16.5580,-0.0950,1.8897,4.1434,4.555
16.5770,-0.3003,1.7057,3.8085,4.184
16.5960,-0.7247,1.5081,2.8610,3.314
16.6160,-1.0140,0.9963,2.2496,2.661
16.6360,-1.1423,0.4030,1.4281,1.873
16.6550,-1.2990,0.2085,0.4515,1.391
16.6770,-1.3832,0.0218,-0.6179,1.515
16.7250,-1.7720,-0.2121,-1.8248,2.552
16.7260,-2.3365,-0.6677,-3.3948,4.175
16.7330,-3.1870,-0.9502,-5.2730,6.234
16.7520,-3.3844,-1.8084,-6.7601,7.773
16.7720,-2.7219,-2.6194,-7.0773,8.022
16.7900,-1.7200,-3.0294,-6.7155,7.565
16.8110,-1.5768,-1.9924,-7.0513,7.495
16.8580,-1.7807,-0.3568,-7.3720,7.592
16.8580,-1.8892,0.8192,-5.9073,6.256
16.8690,-1.2030,0.3593,-1.4895,1.948
16.8870,-0.5414,-0.8884,2.5638,2.767
16.9070,0.2426,-1.6728,4.5457,4.850
16.9300,0.4420,-1.0615,4.1018,4.260
16.9460,0.5002,-0.1235,2.9124,2.958
16.9650,0.6731,0.7275,2.3665,2.566
16.9850,0.8442,1.2910,2.3459,2.808
17.0040,0.9376,1.3688,2.5654,3.055
17.0240,1.0401,1.5448,2.9516,3.490
17.0530,1.0693,1.6815,3.4283,3.965
17.0620,0.9447,1.5970,3.7793,4.210
17.0810,0.8598,1.1817,4.1639,4.413
17.1010,0.8563,0.7946,4.4421,4.593
17.1220,0.7563,0.4981,4.4314,4.523
17.1580,0.5735,0.2098,4.0847,4.130
17.1590,0.4559,0.1053,3.6054,3.636
17.1780,0.4927,0.0823,3.1931,3.232
17.1980,0.7858,-0.2208,2.9696,3.080
17.2170,1.1069,-0.8899,2.3618,2.756
17.2380,1.3706,-1.6214,0.5981,2.206
17.2610,1.0203,-1.6946,-2.0284,2.833
17.2960,0.1383,-1.5161,-4.7177,4.957
17.2970,-0.5026,-1.6005,-6.4650,6.679
17.3160,-0.1203,-2.0288,-6.3259,6.644
17.3340,0.0463,-1.6881,-5.7758,6.018
17.3540,-0.2405,-1.2917,-6.9759,7.099
17.3730,-1.8745,-0.0392,-9.0736,9.265
17.3920,-3.5826,1.2875,-9.7924,10.506
17.4230,-3.4214,1.4778,-6.3471,7.360
17.4300,-2.0810,0.0414,-1.3179,2.464
17.4500,-0.5906,-1.3858,1.9936,2.499
17.4700,0.7100,-1.8008,3.4446,3.951
17.4890,0.2275,-0.4180,2.3085,2.357
17.5140,0.1268,0.6475,1.0318,1.225
17.5590,0.0942,1.1883,0.6898,1.377
17.5600,0.2434,1.4442,0.9801,1.762
17.5680,0.2625,1.7030,1.4298,2.239
17.5860,0.2757,1.7774,2.0859,2.754
17.6050,0.2597,1.6740,2.9176,3.374
17.6250,0.4014,1.4152,3.6730,3.957
17.6440,0.2250,1.2126,4.0755,4.258
17.6630,0.0641,0.9024,4.2365,4.332
17.6840,0.0750,0.4807,4.1553,4.184
17.7300,0.1483,0.2272,3.9192,3.929
17.7310,-0.0377,0.1686,3.2485,3.253
17.7400,-0.4435,0.0450,2.1564,2.202
17.7600,-0.9080,-0.3130,0.5836,1.124
17.7800,-1.4004,-0.8209,-1.5115,2.218
17.7990,-2.1366,-0.9924,-3.6486,4.343
17.8190,-2.6555,-0.9772,-4.7135,5.498
17.8640,-2.9123,-1.2772,-5.0738,5.988
17.8650,-2.7995,-1.5924,-4.8476,5.820
17.8760,-2.4641,-1.6502,-4.5059,5.394
17.8960,-2.1350,-1.0132,-4.5946,5.167
17.9210,-1.8362,-0.0606,-4.6635,5.012
17.9360,-1.5432,0.5458,-3.9718,4.296
17.9910,-1.3512,0.8164,-2.3102,2.798
17.9920,-1.3840,0.9963,-0.4288,1.758
17.9930,-1.2708,0.8854,1.4378,2.113
18.0120,-1.0432,0.6697,2.5518,2.837
18.0320,-0.8766,0.7318,2.7740,3.000
18.0610,-0.5492,0.8650,3.1221,3.286
18.0720,-0.1353,0.8740,3.5869,3.694
18.0900,0.2080,0.9028,3.7160,3.830
18.1090,0.3336,1.0458,3.3065,3.484
18.1290,0.3379,1.1695,2.7939,3.048
18.1610,0.4287,1.2848,2.4398,2.791
18.1680,0.4542,1.2248,2.3546,2.693
18.1870,0.5481,0.9409,2.7318,2.941
18.2070,0.7858,0.5224,3.3807,3.510
18.2260,0.9090,0.3393,3.7639,3.887
18.2460,1.1196,0.1375,3.8711,4.032
18.2780,1.2407,0.1167,3.7481,3.950
18.2830,1.4200,-0.0157,3.3906,3.676
18.3030,1.3788,-0.2247,2.4169,2.792
18.3230,1.2913,-0.5117,0.8793,1.644
18.3410,1.0925,-0.9009,-1.1580,1.829
18.3620,0.7540,-1.2205,-3.2085,3.515
18.4010,0.4146,-1.5081,-4.9738,5.214
18.4020,0.2941,-1.7570,-6.1802,6.432
18.4190,0.2137,-1.7796,-6.1824,6.437
18.4390,0.3658,-1.8401,-5.2930,5.616
18.4580,0.0217,-1.5668,-5.6368,5.851
18.5000,-1.2343,-0.5036,-7.2579,7.379
18.5010,-2.1788,0.3354,-7.6056,7.919
18.5160,-1.6780,0.4641,-4.9046,5.204
18.5360,-0.8004,0.2682,-1.4313,1.662
18.5550,0.3177,0.1499,1.5706,1.609
18.5750,0.7768,0.5174,3.0911,3.229
18.6240,0.8777,1.0141,3.0820,3.361
18.6250,0.6842,1.3796,2.0290,2.547
18.6320,0.7565,1.3122,1.3747,2.045
18.6570,0.8723,0.9600,1.0695,1.681
18.7020,1.0798,1.0651,0.8014,1.715
18.7020,1.1150,1.5934,0.7379,2.080
18.7100,0.9719,1.8541,0.9970,2.319
18.7290,0.7243,1.7281,1.4918,2.395
18.7490,0.5920,1.3289,2.3686,2.780
18.7690,0.5093,0.9247,3.3000,3.465
18.7950,0.5639,0.6900,3.9727,4.071
18.8360,0.5831,0.9878,4.2477,4.400
18.8360,0.6980,1.1320,4.3566,4.555
18.8450,0.5774,1.1332,3.8153,4.022
18.8650,0.4145,0.7972,3.1480,3.274
18.8850,0.3148,0.1953,2.4254,2.453
18.9050,0.1444,-0.2804,1.3806,1.416
18.9250,-0.0997,-0.7944,0.0744,0.804
18.9430,-0.3770,-1.0716,-1.3120,1.735
18.9780,-0.6791,-0.9729,-2.5912,2.850
18.9810,-0.8892,-1.0051,-3.5400,3.786
19.0010,-1.0250,-1.4455,-4.0667,4.436
19.0200,-1.2671,-1.8362,-4.4965,5.020
19.0400,-1.4450,-2.1639,-4.7006,5.373
19.0600,-1.6544,-2.0554,-4.7167,5.405
19.0780,-1.2318,-2.0248,-4.0375,4.682
19.0980,-0.6070,-2.0331,-3.4947,4.088
19.1180,-0.5788,-1.3179,-4.0790,4.326
19.1370,-1.6760,0.3845,-6.2427,6.475
19.1570,-2.8161,1.4913,-7.3601,8.020
19.1760,-2.4665,1.1352,-3.9760,4.815
19.1970,-1.5332,0.0859,0.7092,1.691
19.2410,-0.6108,-0.8150,4.3374,4.455
19.2420,-0.2567,-0.9432,5.6243,5.709
19.2530,-0.9337,-0.1116,4.4016,4.501
19.2730,-1.4206,0.7307,2.5025,2.969
19.2940,-1.6564,1.5353,1.4584,2.688
19.3220,-1.4012,1.9239,1.4088,2.766
19.3310,-1.0055,2.0016,1.7670,2.853
19.3500,-0.6753,2.2946,2.3409,3.347
19.3700,-0.2300,2.1958,3.3198,3.987
19.3890,0.1065,1.6986,4.2921,4.617
19.4120,0.3509,1.0435,4.8512,4.975
19.4610,0.5766,0.4745,5.0218,5.077
19.4620,0.5664,0.4320,4.3236,4.382
19.4690,0.6750,0.4474,3.8800,3.964
19.4860,0.8967,0.3426,3.6102,3.736
19.5060,1.1151,0.2991,3.3227,3.518
19.5250,1.1942,0.1813,3.0099,3.243
19.5440,1.2432,-0.0709,2.6291,2.909
19.5730,1.2456,-0.3330,2.1873,2.539
19.5830,1.2526,-0.3024,1.7480,2.172
19.6020,1.3611,-0.3913,1.5256,2.082
19.6230,1.2729,-0.7905,1.1701,1.901
19.6410,1.1761,-1.4535,0.6639,1.984
19.6610,0.9560,-1.8422,-0.7273,2.199
19.6830,0.2404,-1.6490,-3.1373,3.552
19.7300,-0.5940,-1.4395,-5.9846,6.184
19.7300,-1.2831,-1.5258,-7.3724,7.637
19.7380,-1.3849,-2.0224,-6.7336,7.166
19.7580,-1.2058,-2.7888,-5.4193,6.213
19.7770,-0.8837,-2.9106,-4.4688,5.406
19.7970,-0.5208,-2.1993,-3.7480,4.377
19.8170,-0.1900,-1.3939,-2.9572,3.275
19.8370,-0.2145,-0.7341,-2.4260,2.544
19.8790,-0.3482,-0.5640,-2.1444,2.245
19.8800,-0.2060,-0.7329,-1.4678,1.653
19.8930,0.2682,-0.9067,-0.5506,1.094
19.9130,0.7690,-0.7478,-0.0196,1.073
19.9340,0.7121,0.0816,-0.1681,0.736
19.9520,0.6327,0.4687,-0.6965,1.051
19.9710,0.5545,0.6253,-1.2886,1.536
20.0170,1.1536,0.5268,-0.9160,1.564
20.0170,1.7872,0.4889,-0.5686,1.938
20.0290,2.2879,0.4927,-0.8564,2.492
20.0480,2.6954,0.9028,-1.0689,3.037
20.0700,2.9111,1.6634,-0.7501,3.436
20.1230,2.8669,2.2164,-0.3943,3.645
20.1230,2.6475,2.3039,-0.0894,3.511
20.1260,2.3548,2.1134,0.2843,3.177
20.1460,2.0024,1.7379,0.8759,2.792
20.1670,1.6655,1.2863,1.8202,2.782
20.2130,1.4553,0.8922,2.7233,3.214
20.2130,1.1536,0.7076,3.2296,3.502
20.2230,1.0146,0.5238,3.7567,3.926
20.2420,0.7868,0.1600,3.9833,4.063
20.2620,0.4763,-0.2542,3.3699,3.413
20.2820,-0.0022,-0.2263,2.4320,2.442
20.3160,-0.2313,-0.0375,1.7804,1.796
20.3200,-0.3500,0.2950,1.7032,1.764
20.3390,-0.2851,0.5421,1.8751,1.973
20.3590,-0.4439,0.6843,1.4895,1.698
20.3780,-0.5928,0.5806,0.5777,1.011
20.3990,-0.8099,0.6905,-0.7656,1.311
20.4380,-0.9164,0.5766,-2.0547,2.322
20.4390,-0.9285,0.2720,-2.5595,2.736
20.4570,-0.6847,-0.3118,-3.1347,3.224
20.4750,-0.9590,-0.1214,-4.6145,4.715
20.4950,-1.3285,0.5441,-5.3502,5.539
20.5140,-1.2135,1.2799,-3.5537,3.967
20.5340,-0.8697,1.0753,-1.1091,1.773
20.5660,-0.7368,0.2534,-0.0757,0.783
20.5720,-1.1151,0.0916,-0.7721,1.359
20.5910,-1.4423,0.5067,-1.5326,2.165
20.6110,-1.1676,0.8233,-1.4462,2.033
20.6340,-0.6838,1.3697,-0.9583,1.806
20.6500,-0.1361,1.8228,-0.1026,1.831
20.6790,0.2041,1.9079,0.8281,2.090
20.7220,0.3646,1.6799,1.6614,2.391
20.7230,0.4975,1.3612,2.4338,2.833
20.7270,0.7183,1.0478,2.9853,3.244
20.7470,0.9038,0.8148,3.2339,3.455
20.7660,0.9222,0.7852,2.9695,3.207
20.7860,0.8816,0.8503,2.3279,2.630
20.8050,0.8285,0.8851,1.8670,2.226
20.8250,0.8690,0.8753,1.6071,2.026
20.8700,1.0068,0.9657,1.4844,2.037
20.8700,1.2133,1.1750,1.4568,2.231
20.8820,1.2518,1.1818,1.1669,2.080
20.9010,1.0817,1.0351,0.5182,1.584
20.9220,0.8300,0.7831,-0.2904,1.177
20.9480,0.5548,0.5207,-1.2151,1.434
20.9600,0.3713,0.5647,-2.1749,2.278
20.9800,0.3018,0.7890,-2.6583,2.789
20.9990,0.9730,0.8584,-1.2207,1.782
21.0180,1.7980,0.7472,0.1998,1.957
21.0420,2.0495,0.5912,0.1517,2.138
21.0840,1.7736,0.6213,-1.5094,2.410
21.0840,1.4380,1.5910,-4.1154,4.641
21.0960,1.5834,2.0364,-5.6959,6.253
21.1150,2.3287,1.5309,-5.1005,5.812
21.1340,2.1080,1.2130,-4.5349,5.146
21.1540,1.3970,1.5778,-5.1260,5.542
21.1740,0.9861,1.9532,-5.0322,5.487
21.1930,1.1125,1.8361,-3.3756,4.000
21.2130,1.4750,1.7054,-0.7809,2.386
21.2600,2.0036,1.2103,1.8721,2.997
21.2600,2.5296,0.7810,4.0576,4.845
21.2710,2.9189,0.6608,5.0809,5.897
21.2900,3.1395,0.5111,4.7792,5.741
21.3090,2.9515,0.5733,3.3133,4.474
